Unnamed: 0,course_title,course_organization,course_Certificate_type,course_rating,course_difficulty,course_students_enrolled,combined_text
587,The Horse Course: Introduction to Basic Care and Management,University of Florida,COURSE,4.9,Mixed,29000.0,the horse course introduction to basic care and management university of florida course mixed
282,The Manager's Toolkit: A Practical Guide to Managing People at Work,"Birkbeck, University of London",COURSE,4.6,Mixed,47000.0,the managers toolkit a practical guide to managing people at work birkbeck university of london course mixed
357,"The Modern World, Part One: Global History from 1760 to 1910",University of Virginia,COURSE,4.8,Beginner,130000.0,the modern world part one global history from  to  university of virginia course beginner
671,"The Modern World, Part Two: Global History since 1910",University of Virginia,COURSE,4.8,Beginner,47000.0,the modern world part two global history since  university of virginia course beginner
576,The Oral Cavity: Portal to Health and Disease,University of Pennsylvania,COURSE,4.9,Intermediate,9400.0,the oral cavity portal to health and disease university of pennsylvania course intermediate
272,The Power of Macroeconomics: Economic Principles in the Real World,"University of California, Irvine",COURSE,4.6,Mixed,180000.0,the power of macroeconomics economic principles in the real world university of california irvine course mixed
534,The Power of Microeconomics: Economic Principles in the Real World,"University of California, Irvine",COURSE,4.7,Mixed,120000.0,the power of microeconomics economic principles in the real world university of california irvine course mixed
826,The Pronunciation of American English,"University of California, Irvine",SPECIALIZATION,4.6,Beginner,1700.0,the pronunciation of american english university of california irvine specialization beginner
818,The Science of Gastronomy,The Hong Kong University of Science and Technology,COURSE,4.6,Mixed,50000.0,the science of gastronomy the hong kong university of science and technology course mixed
690,The Science of Stem Cells,American Museum of Natural History,COURSE,4.7,Intermediate,12000.0,the science of stem cells american museum of natural history course intermediate
696,The Science of Success: What Researchers Know that You Should Know,University of Michigan,COURSE,4.8,Beginner,59000.0,the science of success what researchers know that you should know university of michigan course beginner
524,The Science of Training Young Athletes,University of Florida,COURSE,4.9,Beginner,13000.0,the science of training young athletes university of florida course beginner
2,The Science of Well-Being,Yale University,COURSE,4.9,Mixed,0.0,the science of wellbeing yale university course mixed
118,The Singer Songwriter,Berklee College of Music,SPECIALIZATION,4.8,Beginner,320000.0,the singer songwriter berklee college of music specialization beginner
677,The Social Context of Mental Health and Illness,University of Toronto,COURSE,4.6,Mixed,19000.0,the social context of mental health and illness university of toronto course mixed
138,The Strategy of Content Marketing,"University of California, Davis",COURSE,4.5,Intermediate,100000.0,the strategy of content marketing university of california davis course intermediate
361,"The Sustainable Development Goals – A global, transdisciplinary vision for the future",University of Copenhagen,COURSE,4.8,Beginner,26000.0,the sustainable development goals  a global transdisciplinary vision for the future university of copenhagen course beginner
459,The Teacher and Social and Emotional Learning (SEL),University of Colorado Boulder,SPECIALIZATION,4.7,Beginner,5200.0,the teacher and social and emotional learning sel university of colorado boulder specialization beginner
666,The Technology of Music Production,Berklee College of Music,COURSE,4.8,Beginner,28000.0,the technology of music production berklee college of music course beginner
616,The Truth About Cats and Dogs,The University of Edinburgh,COURSE,4.7,Mixed,33000.0,the truth about cats and dogs the university of edinburgh course mixed
716,The hidden value – Lean in manufacturing and services,École des Ponts ParisTech,COURSE,4.7,Beginner,14000.0,the hidden value  lean in manufacturing and services cole des ponts paristech course beginner
584,Think Again I: How to Understand Arguments,Duke University,COURSE,4.6,Beginner,200000.0,think again i how to understand arguments duke university course beginner
146,Tools for Data Science,IBM,COURSE,4.6,Beginner,120000.0,tools for data science ibm course beginner
220,Trading Strategies in Emerging Markets,Indian School of Business,SPECIALIZATION,4.3,Beginner,68000.0,trading strategies in emerging markets indian school of business specialization beginner
529,"Transmedia Storytelling: Narrative worlds, emerging technologies, and global audiences",UNSW Sydney (The University of New South Wales),COURSE,4.8,Mixed,45000.0,transmedia storytelling narrative worlds emerging technologies and global audiences unsw sydney the university of new south wales course mixed
530,Tricky American English Pronunciation,"University of California, Irvine",COURSE,4.7,Beginner,110000.0,tricky american english pronunciation university of california irvine course beginner
438,Troubles du spectre de l'autisme : diagnostic,University of Geneva,COURSE,4.9,Intermediate,5400.0,troubles du spectre de lautisme  diagnostic university of geneva course intermediate
245,U.S. Federal Taxation,University of Illinois at Urbana-Champaign,SPECIALIZATION,4.8,Intermediate,12000.0,us federal taxation university of illinois at urbanachampaign specialization intermediate
153,UCI Project Management,"University of California, Irvine",PROFESSIONAL CERTIFICATE,4.6,Beginner,44000.0,uci project management university of california irvine professional certificate beginner
46,UI / UX Design,California Institute of the Arts,SPECIALIZATION,4.7,Beginner,68000.0,ui  ux design california institute of the arts specialization beginner
595,UX Design Fundamentals,California Institute of the Arts,COURSE,4.8,Beginner,25000.0,ux design fundamentals california institute of the arts course beginner
676,Understanding Cancer Metastasis,Johns Hopkins University,COURSE,4.8,Beginner,29000.0,understanding cancer metastasis johns hopkins university course beginner
353,Understanding Clinical Research: Behind the Statistics,University of Cape Town,COURSE,4.8,Mixed,78000.0,understanding clinical research behind the statistics university of cape town course mixed
500,Understanding Einstein: The Special Theory of Relativity,Stanford University,COURSE,4.9,Beginner,89000.0,understanding einstein the special theory of relativity stanford university course beginner
173,Understanding Medical Research: Your Facebook Friend is Wrong,Yale University,COURSE,4.8,Beginner,24000.0,understanding medical research your facebook friend is wrong yale university course beginner
886,Understanding Modern Finance,American Institute of Business and Economics,SPECIALIZATION,4.4,Intermediate,11000.0,understanding modern finance american institute of business and economics specialization intermediate
746,Understanding Plants - Part I: What a Plant Knows,Tel Aviv University,COURSE,4.8,Beginner,49000.0,understanding plants  part i what a plant knows tel aviv university course beginner
261,Understanding Research Methods,SOAS University of London,COURSE,4.5,Mixed,120000.0,understanding research methods soas university of london course mixed
465,Understanding and Visualizing Data with Python,University of Michigan,COURSE,4.7,Beginner,30000.0,understanding and visualizing data with python university of michigan course beginner
249,Understanding the Brain: The Neurobiology of Everyday Life,The University of Chicago,COURSE,4.9,Beginner,130000.0,understanding the brain the neurobiology of everyday life the university of chicago course beginner
865,Unity Certified Programmer Exam Preparation,Unity,SPECIALIZATION,4.5,Intermediate,6100.0,unity certified programmer exam preparation unity specialization intermediate
618,Unity XR: How to Build AR and VR Apps,Unity,SPECIALIZATION,4.2,Beginner,12000.0,unity xr how to build ar and vr apps unity specialization beginner
882,University Teaching,The University of Hong Kong,COURSE,4.8,Beginner,9500.0,university teaching the university of hong kong course beginner
638,Unraveling the Cycling City,University of Amsterdam,COURSE,4.9,Intermediate,3900.0,unraveling the cycling city university of amsterdam course intermediate
117,User Experience Research and Design,University of Michigan,SPECIALIZATION,4.8,Beginner,23000.0,user experience research and design university of michigan specialization beginner
614,User Interface Design,University of Minnesota,SPECIALIZATION,4.6,Intermediate,43000.0,user interface design university of minnesota specialization intermediate
350,Using Databases with Python,University of Michigan,COURSE,4.8,Mixed,220000.0,using databases with python university of michigan course mixed
199,Using Python to Access Web Data,University of Michigan,COURSE,4.8,Mixed,310000.0,using python to access web data university of michigan course mixed
603,Using Python to Interact with the Operating System,Google,COURSE,4.7,Beginner,19000.0,using python to interact with the operating system google course beginner
262,Value Chain Management,University of Illinois at Urbana-Champaign,SPECIALIZATION,4.7,Intermediate,63000.0,value chain management university of illinois at urbanachampaign specialization intermediate
589,Version Control with Git,Atlassian,COURSE,4.8,Mixed,40000.0,version control with git atlassian course mixed
71,Viral Marketing and How to Craft Contagious Content,University of Pennsylvania,COURSE,4.7,Mixed,150000.0,viral marketing and how to craft contagious content university of pennsylvania course mixed
407,Virtual Reality,"Goldsmiths, University of London",SPECIALIZATION,4.7,Beginner,37000.0,virtual reality goldsmiths university of london specialization beginner
297,Virtual Teacher,"University of California, Irvine",SPECIALIZATION,4.3,Beginner,23000.0,virtual teacher university of california irvine specialization beginner
185,Vital Signs: Understanding What the Body Is Telling Us,University of Pennsylvania,COURSE,4.8,Mixed,190000.0,vital signs understanding what the body is telling us university of pennsylvania course mixed
182,Web Applications for Everybody,University of Michigan,SPECIALIZATION,4.8,Intermediate,120000.0,web applications for everybody university of michigan specialization intermediate
42,Web Design for Everybody: Basics of Web Development & Coding,University of Michigan,SPECIALIZATION,4.7,Beginner,280000.0,web design for everybody basics of web development  coding university of michigan specialization beginner
354,Weight Management: Beyond Balancing Calories,Emory University,COURSE,4.7,Beginner,34000.0,weight management beyond balancing calories emory university course beginner
144,What Is Contemporary Art?,The Museum of Modern Art,COURSE,4.7,Beginner,120000.0,what is contemporary art the museum of modern art course beginner
829,What future for education?,UCL Institute of Education,COURSE,4.7,Mixed,35000.0,what future for education ucl institute of education course mixed
543,What is Compliance?,University of Pennsylvania,COURSE,4.8,Mixed,6200.0,what is compliance university of pennsylvania course mixed
88,What is Data Science?,IBM,COURSE,4.7,Beginner,260000.0,what is data science ibm course beginner
379,What is Social?,Northwestern University,COURSE,4.6,Mixed,94000.0,what is social northwestern university course mixed
232,Wine Tasting: Sensory Techniques for Wine Analysis,"University of California, Davis",COURSE,4.7,Beginner,32000.0,wine tasting sensory techniques for wine analysis university of california davis course beginner
787,Wonders of Ancient Egypt,University of Pennsylvania,COURSE,4.8,Intermediate,17000.0,wonders of ancient egypt university of pennsylvania course intermediate
619,Write A Feature Length Screenplay For Film Or Television,Michigan State University,COURSE,4.9,Beginner,12000.0,write a feature length screenplay for film or television michigan state university course beginner
213,Write Professional Emails in English,Georgia Institute of Technology,COURSE,4.7,Mixed,270000.0,write professional emails in english georgia institute of technology course mixed
684,Write Your First Novel,Michigan State University,COURSE,4.4,Beginner,18000.0,write your first novel michigan state university course beginner
69,Writing in the Sciences,Stanford University,COURSE,4.9,Beginner,140000.0,writing in the sciences stanford university course beginner
359,e-Learning Ecologies: Innovative Approaches to Teaching and Learning for the Digital Age,University of Illinois at Urbana-Champaign,COURSE,4.5,Mixed,17000.0,elearning ecologies innovative approaches to teaching and learning for the digital age university of illinois at urbanachampaign course mixed
779,iOS App Development with Swift,University of Toronto,SPECIALIZATION,3.9,Intermediate,76000.0,ios app development with swift university of toronto specialization intermediate
858,¿Qué hacen los buenos directivos? Prioridades de la Alta Dirección,IESE Business School,COURSE,4.7,Beginner,25000.0,qu hacen los buenos directivos prioridades de la alta direccin iese business school course beginner
191,Étudier en France: French Intermediate course B1-B2,École Polytechnique,COURSE,4.8,Intermediate,190000.0,tudier en france french intermediate course bb cole polytechnique course intermediate
607,Éxito Profesional,"University of California, Irvine",SPECIALIZATION,4.5,Beginner,69000.0,xito profesional university of california irvine specialization beginner
492,Искусство ведения бизнеса,Saint Petersburg State University,SPECIALIZATION,4.6,Beginner,14000.0,   saint petersburg state university specialization beginner
156,Искусство разработки на современном C++,E-Learning Development Fund,SPECIALIZATION,4.9,Intermediate,68000.0,    c elearning development fund specialization intermediate
722,Корпоративные финансы и стоимость компании,National Research University Higher School of Economics,SPECIALIZATION,4.5,Beginner,16000.0,     national research university higher school of economics specialization beginner
811,Математика и Python для анализа данных,E-Learning Development Fund,COURSE,4.8,Beginner,67000.0,  python    elearning development fund course beginner
132,Машинное обучение и анализ данных,E-Learning Development Fund,SPECIALIZATION,4.7,Intermediate,77000.0,     elearning development fund specialization intermediate
405,Основы Digital Маркетинга,National Research University Higher School of Economics,SPECIALIZATION,4.5,Intermediate,19000.0, digital  national research university higher school of economics specialization intermediate
703,Основы программирования на Python,National Research University Higher School of Economics,COURSE,4.6,Beginner,83000.0,   python national research university higher school of economics course beginner
841,Основы разработки на C++: белый пояс,E-Learning Development Fund,COURSE,4.9,Intermediate,41000.0,   c   elearning development fund course intermediate
889,Погружение в Python,Moscow Institute of Physics and Technology,COURSE,4.7,Intermediate,45000.0,  python moscow institute of physics and technology course intermediate
236,Программирование на Python,Mail.Ru Group,SPECIALIZATION,4.5,Intermediate,52000.0,  python mailru group specialization intermediate
883,Психолингвистика (Psycholinguistics),Saint Petersburg State University,COURSE,4.8,Mixed,21000.0, psycholinguistics saint petersburg state university course mixed
545,Разработка интерфейсов: вёрстка и JavaScript,E-Learning Development Fund,SPECIALIZATION,4.5,Intermediate,30000.0,    javascript elearning development fund specialization intermediate
875,Русский как иностранный,Saint Petersburg State University,SPECIALIZATION,4.6,Intermediate,9800.0,   saint petersburg state university specialization intermediate
163,Финансовые инструменты для частного инвестора,National Research University Higher School of Economics,SPECIALIZATION,4.7,Beginner,38000.0,     national research university higher school of economics specialization beginner
